# BEGIN interval_us=1000 steps=247500 dir=1 micro=32 accbits=13 preroll=2000
step,adc
160027,03346
160028,03343
160029,03340
160030,03335
160031,03331
160032,03321
160033,03322
160034,03319
160035,03316
160036,03312
160037,03310
160038,03302
160039,03299
160040,03298
160041,03296
160042,03292
160043,03288
160044,03285
160045,03281
160046,03279
160047,03276
160048,03272
160049,03265
160050,03261
160051,03256
160052,03252
160053,03246
160054,03239
160055,03238
160056,03236
160057,03230
160058,03226
160059,03221
160060,03218
160061,03215
160062,03210
160063,03205
160064,03200
160065,03199
160066,03191
160067,03186
160068,03181
160069,03174
160070,03173
160071,03168
160072,03165
160073,03163
160074,03158
160075,03153
160076,03150
160077,03144
160078,03142
160079,03140
160080,03133
160081,03128
160082,03123
160083,03119
160084,03113
160085,03109
160086,03106
160087,03096
160088,03094
160089,03090
160090,03086
160091,03081
160092,03078
160093,03074
160094,03067
160095,03064
160096,03060
160097,03053
160098,03048
160099,03046
160100,03038
160101,03033
160102,03031
160103,03028
160104,03021
160105,03016
160106,03011
160107,03009
160108,03003
160109,02999
160110,02996
160111,02992
160112,02985
160113,02979
160114,02972
160115,02962
160116,02963
160117,02953
160118,02952
160119,02948
160120,02940
160121,02937
160122,02934
160123,02930
160124,02922
160125,02919
160126,02910
160127,02908
160128,02902
160129,02894
160130,02892
160131,02887
160132,02881
160133,02875
160134,02873
160135,02872
160136,02863
160137,02858
160138,02854
160139,02852
160140,02846
160141,02843
160142,02836
160143,02831
160144,02829
160145,02824
160146,02815
160147,02812
160148,02807
160149,02798
160150,02794
160151,02789
160152,02786
160153,02780
160154,02779
160155,02770
160156,02766
160157,02760
160158,02755
160159,02751
160160,02745
160161,02741
160162,02735
160163,02731
160164,02725
160165,02720
160166,02718
160167,02713
160168,02710
160169,02705
160170,02699
160171,02696
160172,02693
160173,02687
160174,02684
160175,02681
160176,02675
160177,02669
160178,02665
160179,02655
160180,02651
160181,02647
160182,02642
160183,02638
160184,02630
160185,02629
160186,02624
160187,02620
160188,02615
160189,02612
160190,02606
160191,02602
160192,02590
160193,02590
160194,02586
160195,02579
160196,02577
160197,02572
160198,02567
160199,02566
160200,02559
160201,02555
160202,02551
160203,02546
160204,02543
160205,02539
160206,02535
160207,02526
160208,02526
160209,02518
160210,02513
160211,02510
160212,02502
160213,02497
160214,02496
160215,02489
160216,02486
160217,02479
160218,02474
160219,02475
160220,02466
160221,02463
160222,02459
160223,02457
160224,02449
160225,02444
160226,02440
160227,02435
160228,02428
160229,02424
160230,02419
160231,02417
160232,02414
160233,02408
160234,02406
160235,02404
160236,02399
160237,02396
160238,02393
160239,02389
160240,02382
160241,02376
160242,02371
160243,02369
160244,02363
160245,02359
160246,02354
160247,02351
160248,02346
160249,02343
160250,02340
160251,02334
160252,02333
160253,02325
160254,02323
160255,02319
160256,02313
160257,02310
160258,02307
160259,02300
160260,02297
160261,02295
160262,02291
160263,02287
160264,02284
160265,02281
160266,02279
160267,02276
160268,02273
160269,02272
160270,02265
160271,02263
160272,02257
160273,02253
160274,02250
160275,02246
160276,02241
160277,02238
160278,02234
160279,02230
160280,02225
160281,02225
160282,02222
160283,02214
160284,02214
160285,02212
160286,02210
160287,02208
160288,02202
160289,02198
160290,02192
160291,02191
160292,02185
160293,02179
160294,02181
160295,02181
160296,02178
160297,02175
160298,02171
160299,02171
160300,02168
160301,02165
160302,02160
160303,02159
160304,02156
160305,02152
160306,02148
160307,02147
160308,02142
160309,02138
160310,02137
160311,02133
160312,02131
160313,02128
160314,02126
160315,02123
160316,02122
160317,02118
160318,02117
160319,02113
160320,02110
160321,02108
160322,02105
160323,02102
160324,02102
160325,02098
160326,02096
160327,02094
160328,02094
160329,02091
160330,02089
160331,02087
160332,02086
160333,02085
160334,02083
160335,02079
160336,02078
160337,02075
160338,02074
160339,02070
160340,02066
160341,02066
160342,02064
160343,02063
160344,02060
160345,02060
160346,02060
160347,02060
160348,02057
160349,02053
160350,02053
160351,02051
160352,02047
160353,02046
160354,02044
160355,02041
160356,02042
160357,02040
160358,02039
160359,02039
160360,02039
160361,02036
160362,02033
160363,02035
160364,02034
160365,02032
160366,02030
160367,02030
160368,02029
160369,02028
160370,02027
160371,02025
160372,02024
160373,02023
160374,02023
160375,02023
160376,02021
160377,02023
160378,02018
160379,02018
160380,02016
160381,02016
160382,02016
160383,02016
160384,02012
160385,02013
160386,02015
160387,02013
160388,02015
160389,02012
160390,02014
160391,02012
160392,02012
160393,02010
160394,02010
160395,02011
160396,02011
160397,02009
160398,02011
160399,02012
160400,02009
160401,02011
160402,02009
160403,02011
160404,02010
160405,02009
160406,02012
160407,02011
160408,02011
160409,02013
160410,02012
160411,02013
160412,02015
160413,02013
160414,02013
160415,02015
160416,02014
160417,02018
160418,02018
160419,02015
160420,02019
160421,02016
160422,02022
160423,02021
160424,02018
160425,02022
160426,02023
160427,02023
160428,02021
160429,02024
160430,02025
160431,02024
160432,02029
160433,02028
160434,02031
160435,02030
160436,02033
160437,02035
160438,02034
160439,02033
160440,02037
160441,02039
160442,02038
160443,02040
160444,02041
160445,02041
160446,02045
160447,02045
160448,02045
160449,02046
160450,02048
160451,02051
160452,02051
160453,02059
160454,02055
160455,02057
160456,02059
160457,02059
160458,02063
160459,02060
160460,02064
160461,02067
160462,02069
160463,02069
160464,02072
160465,02074
160466,02078
160467,02078
160468,02079
160469,02083
160470,02086
160471,02085
160472,02088
160473,02091
160474,02093
160475,02096
160476,02097
160477,02100
160478,02100
160479,02106
160480,02103
160481,02108
160482,02111
160483,02113
160484,02116
160485,02118
160486,02120
160487,02123
160488,02122
160489,02125
160490,02125
160491,02130
160492,02130
160493,02136
160494,02137
160495,02137
160496,02143
160497,02144
160498,02149
160499,02152
160500,02155
160501,02157
160502,02161
160503,02165
160504,02165
160505,02168
160506,02174
160507,02173
160508,02176
160509,02179
160510,02182
160511,02187
160512,02186
160513,02193
160514,02194
160515,02198
160516,02202
160517,02204
160518,02208
160519,02208
160520,02212
160521,02215
160522,02215
160523,02221
160524,02222
160525,02224
160526,02228
160527,02231
160528,02234
160529,02240
160530,02244
160531,02247
160532,02251
160533,02256
160534,02255
160535,02263
160536,02262
160537,02267
160538,02271
160539,02273
160540,02276
160541,02281
160542,02285
160543,02289
160544,02291
160545,02296
160546,02303
160547,02304
160548,02308
160549,02312
160550,02316
160551,02319
160552,02320
160553,02323
160554,02326
160555,02325
160556,02331
160557,02337
160558,02341
160559,02346
160560,02349
160561,02355
160562,02359
160563,02363
160564,02367
160565,02372
160566,02374
160567,02379
160568,02383
160569,02389
160570,02388
160571,02395
160572,02398
160573,02404
160574,02406
160575,02412
160576,02417
160577,02421
160578,02424
160579,02426
160580,02431
160581,02438
160582,02443
160583,02450
160584,02450
160585,02452
160586,02456
160587,02460
160588,02463
160589,02467
160590,02473
160591,02476
160592,02482
160593,02485
160594,02489
160595,02496
160596,02500
160597,02505
160598,02510
160599,02512
160600,02518
160601,02519
160602,02527
160603,02530
160604,02534
160605,02536
160606,02538
160607,02549
160608,02552
160609,02555
160610,02561
160611,02568
160612,02571
160613,02576
160614,02579
160615,02586
160616,02587
160617,02588
160618,02592
160619,02597
160620,02599
160621,02606
160622,02607
160623,02613
160624,02617
160625,02624
160626,02626
160627,02634
160628,02637
160629,02643
160630,02653
160631,02654
160632,02657
160633,02661
160634,02666
160635,02666
160636,02673
160637,02679
160638,02679
160639,02691
160640,02691
160641,02692
160642,02699
160643,02706
160644,02710
160645,02715
160646,02723
160647,02723
160648,02726
160649,02728
160650,02735
160651,02735
160652,02740
160653,02746
160654,02749
160655,02753
160656,02758
160657,02764
160658,02769
160659,02774
160660,02779
160661,02786
160662,02789
160663,02793
160664,02798
160665,02801
160666,02806
160667,02810
160668,02811
160669,02819
160670,02823
160671,02827
160672,02832
160673,02837
160674,02840
160675,02847
160676,02851
160677,02858
160678,02860
160679,02857
160680,02868
160681,02869
160682,02873
160683,02877
160684,02879
160685,02886
160686,02891
160687,02893
160688,02899
160689,02903
160690,02910
160691,02918
160692,02921
160693,02927
160694,02930
160695,02934
160696,02936
160697,02942
160698,02942
160699,02950
160700,02954
160701,02960
160702,02962
160703,02967
160704,02974
160705,02981
160706,02980
160707,02989
160708,02990
160709,02997
160710,03000
160711,03003
160712,03006
160713,03012
160714,03015
160715,03018
160716,03022
160717,03027
160718,03030
160719,03035
160720,03038
160721,03044
160722,03050
160723,03055
160724,03063
160725,03065
160726,03069
160727,03074
160728,03079
160729,03081
160730,03085
160731,03090
160732,03091
160733,03097
160734,03102
160735,03105
160736,03111
160737,03116
160738,03118
160739,03122
160740,03127
160741,03133
160742,03136
160743,03139
160744,03140
160745,03148
160746,03147
160747,03152
160748,03157
160749,03161
160750,03163
160751,03169
160752,03173
160753,03178
160754,03181
160755,03188
160756,03193
160757,03200
160758,03204
160759,03205
160760,03209
160761,03210
160762,03214
160763,03216
160764,03224
160765,03226
160766,03233
160767,03233
160768,03240
160769,03237
160770,03248
160771,03252
160772,03256
160773,03262
160774,03262
160775,03265
160776,03268
160777,03271
160778,03274
160779,03277
160780,03282
160781,03283
160782,03290
160783,03290
160784,03293
160785,03299
160786,03304
160787,03307
160788,03315
160789,03310
160790,03319
160791,03320
160792,03321
160793,03325
160794,03331
160795,03334
160796,03337
160797,03339
160798,03344
160799,03346
160800,03346
160801,03352
160802,03356
160803,03359
160804,03364
160805,03366
160806,03368
160807,03374
160808,03374
160809,03377
160810,03379
160811,03382
160812,03385
160813,03389
160814,03389
160815,03395
160816,03395
160817,03404
160818,03405
160819,03409
160820,03413
160821,03419
160822,03420
160823,03424
160824,03427
160825,03430
160826,03433
160827,03436
160828,03438
160829,03442
160830,03446
160831,03449
160832,03453
160833,03457
160834,03461
160835,03464
160836,03466
160837,03471
160838,03472
160839,03477
160840,03480
160841,03480
160842,03484
160843,03486
160844,03489
160845,03492
160846,03495
160847,03499
160848,03505
160849,03506
160850,03512
160851,03515
160852,03520
160853,03522
160854,03527
160855,03528
160856,03531
160857,03538
160858,03539
160859,03542
160860,03546
160861,03544
160862,03551
160863,03555
160864,03557
160865,03561
160866,03565
160867,03571
160868,03572
160869,03580
160870,03580
160871,03581
160872,03583
160873,03586
160874,03591
160875,03596
160876,03597
160877,03598
160878,03600
160879,03606
160880,03609
160881,03612
160882,03615
160883,03618
160884,03626
160885,03627
160886,03628
160887,03632
160888,03633
160889,03635
160890,03640
160891,03642
160892,03645
160893,03650
160894,03654
160895,03654
160896,03659
160897,03658
160898,03664
160899,03668
160900,03668
160901,03671
160902,03670
160903,03678
160904,03680
160905,03683
160906,03682
160907,03686
160908,03688
160909,03693
160910,03693
160911,03694
160912,03692
160913,03702
160914,03707
160915,03706
160916,03712
160917,03714
160918,03717
160919,03721
160920,03724
160921,03729
160922,03727
160923,03729
160924,03732
160925,03733
160926,03736
160927,03738
160928,03740
160929,03743
160930,03748
160931,03751
160932,03753
160933,03755
160934,03753
160935,03758
160936,03759
160937,03761
160938,03763
160939,03766
160940,03768
160941,03771
160942,03771
160943,03775
160944,03778
160945,03781
160946,03780
160947,03784
160948,03783
160949,03791
160950,03792
160951,03794
160952,03796
160953,03797
160954,03803
160955,03802
160956,03804
160957,03804
160958,03805
160959,03810
160960,03814
160961,03816
160962,03819
160963,03821
160964,03823
160965,03823
160966,03827
160967,03827
160968,03829
160969,03832
160970,03832
160971,03838
160972,03835
160973,03839
160974,03839
160975,03841
160976,03842
160977,03844
160978,03845
160979,03850
160980,03850
160981,03854
160982,03858
160983,03858
160984,03860
160985,03860
160986,03862
160987,03863
160988,03867
160989,03864
160990,03869
160991,03873
160992,03871
160993,03872
160994,03876
160995,03878
160996,03879
160997,03882
160998,03884
160999,03885
161000,03886
161001,03887
161002,03889
161003,03891
161004,03892
161005,03892
161006,03894
161007,03894
161008,03898
161009,03900
161010,03901
161011,03904
161012,03905
161013,03910
161014,03909
161015,03910
161016,03912
161017,03911
161018,03913
161019,03917
161020,03917
161021,03919
161022,03923
161023,03921
161024,03924
161025,03925
161026,03924
161027,03927
161028,03929
161029,03931
161030,03932
161031,03932
161032,03934
161033,03936
161034,03935
161035,03935
161036,03936
161037,03940
161038,03940
161039,03943
161040,03946
161041,03944
161042,03948
161043,03949
161044,03954
161045,03946
161046,03953
161047,03955
161048,03955
161049,03962
161050,03957
161051,03960
161052,03961
161053,03961
161054,03962
161055,03962
161056,03965
161057,03966
161058,03967
161059,03970
161060,03970
161061,03971
161062,03972
161063,03973
161064,03975
161065,03977
161066,03974
161067,03976
161068,03977
161069,03978
161070,03980
161071,03979
161072,03983
161073,03983
161074,03985
161075,03984
161076,03987
161077,03987
161078,03989
161079,03990
161080,03991
161081,03992
161082,03992
161083,03994
161084,03994
161085,03996
161086,03997
161087,03998
161088,03998
161089,03996
161090,03999
161091,04001
161092,04005
161093,04004
161094,04001
161095,04004
161096,04005
161097,04008
161098,04006
161099,04009
161100,04008
161101,04007
161102,04008
161103,04012
161104,04011
161105,04013
161106,04013
161107,04016
161108,04016
161109,04016
161110,04019
161111,04018
161112,04020
161113,04021
161114,04021
161115,04018
161116,04022
161117,04023
161118,04022
161119,04026
161120,04025
161121,04026
161122,04027
161123,04031
161124,04030
161125,04030
161126,04035
161127,04029
161128,04032
161129,04034
161130,04033
161131,04033
161132,04034
161133,04034
161134,04032
161135,04037
161136,04036
161137,04036
161138,04037
161139,04038
161140,04039
161141,04043
161142,04044
161143,04045
161144,04044
161145,04043
161146,04045
161147,04044
161148,04045
161149,04044
161150,04046
161151,04047
161152,04049
161153,04047
161154,04046
161155,04049
161156,04051
161157,04050
161158,04050
161159,04052
161160,04051
161161,04053
161162,04055
161163,04054
161164,04055
161165,04053
161166,04055
161167,04058
161168,04058
161169,04058
161170,04058
161171,04060
161172,04059
161173,04060
161174,04060
161175,04060
161176,04062
161177,04065
161178,04062
161179,04063
161180,04060
161181,04063
161182,04064
161183,04063
161184,04063
161185,04066
161186,04066
161187,04068
161188,04066
161189,04068
161190,04069
161191,04067
161192,04069
161193,04069
161194,04070
161195,04070
161196,04072
161197,04070
161198,04072
161199,04072
161200,04074
161201,04071
161202,04073
161203,04074
161204,04076
161205,04076
161206,04076
161207,04077
161208,04077
161209,04077
161210,04077
161211,04077
161212,04076
161213,04079
161214,04078
161215,04081
161216,04079
161217,04080
161218,04080
161219,04081
161220,04084
161221,04084
161222,04081
161223,04083
161224,04084
161225,04085
161226,04085
161227,04079
161228,04084
161229,04086
161230,04085
161231,04084
161232,04087
161233,04087
161234,04087
161235,04086
161236,04091
161237,04088
161238,04088
161239,04090
161240,04089
161241,04089
161242,04090
161243,04089
161244,04093
161245,04091
161246,04089
161247,04093
161248,04092
161249,04091
161250,04093
161251,04092
161252,04093
161253,04093
161254,04091
161255,04094
161256,04093
161257,04094
161258,04094
161259,04096
161260,04097
161261,04093
161262,04097
161263,04097
161264,04098
161265,04096
161266,04100
161267,04097
161268,04096
161269,04095
161270,04100
161271,04097
161272,04098
161273,04100
161274,04100
161275,04099
161276,04097
161277,04099
161278,04097
161279,04100
161280,04100
161281,04099
161282,04102
161283,04104
161284,04102
161285,04102
161286,04102
161287,04102
161288,04103
161289,04102
161290,04102
161291,04107
161292,04104
161293,04102
161294,04103
161295,04104
161296,04103
161297,04104
161298,04103
161299,04105
161300,04106
161301,04105
161302,04105
161303,04107
161304,04107
161305,04106
161306,04106
161307,04106
161308,04105
161309,04107
161310,04108
161311,04107
161312,04107
161313,04106
161314,04108
161315,04107
161316,04108
161317,04107
161318,04111
161319,04108
161320,04108
161321,04108
161322,04110
161323,04108
161324,04109
161325,04108
161326,04102
161327,04110
161328,04111
161329,04109
161330,04110
161331,04109
161332,04109
161333,04112
161334,04112
161335,04110
161336,04111
161337,04111
161338,04112
161339,04112
161340,04112
161341,04112
161342,04110
161343,04113
161344,04111
161345,04112
161346,04114
161347,04112
161348,04109
161349,04112
161350,04109
161351,04112
161352,04115
161353,04112
161354,04113
161355,04112
161356,04116
161357,04115
161358,04115
161359,04114
161360,04116
161361,04115
161362,04118
161363,04115
161364,04115
161365,04116
161366,04116
161367,04117
161368,04118
161369,04117
161370,04116
161371,04114
161372,04116
161373,04117
161374,04114
161375,04116
161376,04118
161377,04114
161378,04116
161379,04115
161380,04116
161381,04119
161382,04118
161383,04117
161384,04116
161385,04115
161386,04116
161387,04116
161388,04119
161389,04117
161390,04122
161391,04120
161392,04122
161393,04115
161394,04118
161395,04117
161396,04116
161397,04117
161398,04119
161399,04118
161400,04119
161401,04119
161402,04117
161403,04119
161404,04120
161405,04120
161406,04118
161407,04120
161408,04119
161409,04117
161410,04119
161411,04119
161412,04118
161413,04118
161414,04119
161415,04120
161416,04122
161417,04120
161418,04120
161419,04120
161420,04122
161421,04120
161422,04120
161423,04119
161424,04118
161425,04119
161426,04120
161427,04119
161428,04120
161429,04117
161430,04120
161431,04119
161432,04120
161433,04121
161434,04121
161435,04118
161436,04121
161437,04121
161438,04121
161439,04124
161440,04120
161441,04121
161442,04121
161443,04122
161444,04120
161445,04122
161446,04122
161447,04121
161448,04123
161449,04122
161450,04121
161451,04122
161452,04121
161453,04120
161454,04123
161455,04120
161456,04121
161457,04121
161458,04121
161459,04119
161460,04121
161461,04121
161462,04123
161463,04120
161464,04121
161465,04122
161466,04122
161467,04121
161468,04123
161469,04122
161470,04123
161471,04122
161472,04120
161473,04121
161474,04121
161475,04122
161476,04123
161477,04121
161478,04119
161479,04120
161480,04122
161481,04121
161482,04122
161483,04120
161484,04122
161485,04123
161486,04125
161487,04121
161488,04123
161489,04124
161490,04121
161491,04122
161492,04121
161493,04123
161494,04122
161495,04121
161496,04123
161497,04123
161498,04121
161499,04122
161500,04123
161501,04122
161502,04121
161503,04123
161504,04125
161505,04122
161506,04122
161507,04123
161508,04120
161509,04120
161510,04123
161511,04122
161512,04121
161513,04122
161514,04122
161515,04123
161516,04123
161517,04120
161518,04127
161519,04125
161520,04122
161521,04124
161522,04124
161523,04122
161524,04123
161525,04123
161526,04122
161527,04124
161528,04124
161529,04124
161530,04123
161531,04123
161532,04121
161533,04124
161534,04124
161535,04123
161536,04123
161537,04124
161538,04125
161539,04123
161540,04116
161541,04123
161542,04126
161543,04121
161544,04121
161545,04123
161546,04122
161547,04123
161548,04124
161549,04118
161550,04125
161551,04122
161552,04123
161553,04121
161554,04120
161555,04124
161556,04122
161557,04121
161558,04121
161559,04123
161560,04122
161561,04122
161562,04121
161563,04123
161564,04122
161565,04123
161566,04120
161567,04124
161568,04120
161569,04121
161570,04122
161571,04121
161572,04125
161573,04124
161574,04125
161575,04123
161576,04123
161577,04121
161578,04123
161579,04122
161580,04122
161581,04122
161582,04122
161583,04121
161584,04123
161585,04122
161586,04122
161587,04122
161588,04122
161589,04122
161590,04123
161591,04121
161592,04122
161593,04122
161594,04116
161595,04121
161596,04121
161597,04123
161598,04122
161599,04121
161600,04122
161601,04127
161602,04123
161603,04121
161604,04122
161605,04123
161606,04120
161607,04121
161608,04119
161609,04119
161610,04121
161611,04121
161612,04121
161613,04121
161614,04121
161615,04121
161616,04121
161617,04120
161618,04123
161619,04120
161620,04121
161621,04117
161622,04122
161623,04123
161624,04120
161625,04123
161626,04121
161627,04123
161628,04122
161629,04120
161630,04120
161631,04121
161632,04120
161633,04120
161634,04121
161635,04119
161636,04119
161637,04117
161638,04121
161639,04119
161640,04120
161641,04121
161642,04122
161643,04119
161644,04122
161645,04123
161646,04119
161647,04120
161648,04119
161649,04119
161650,04121
161651,04121
161652,04120
161653,04118
161654,04122
161655,04121
161656,04118
161657,04124
161658,04121
161659,04121
161660,04120
161661,04118
161662,04117
161663,04120
161664,04120
161665,04118
161666,04122
161667,04120
161668,04119
161669,04119
161670,04119
161671,04122
161672,04119
161673,04119
161674,04120
161675,04119
161676,04120
161677,04118
161678,04120
161679,04120
161680,04118
161681,04121
161682,04119
161683,04120
161684,04120
161685,04119
161686,04117
161687,04119
161688,04118
161689,04118
161690,04117
161691,04119
161692,04118
161693,04119
161694,04117
161695,04117
161696,04119
161697,04117
161698,04118
161699,04119
161700,04115
161701,04118
161702,04118
161703,04118
161704,04118
161705,04117
161706,04119
161707,04120
161708,04117
161709,04118
161710,04117
161711,04121
161712,04117
161713,04118
161714,04117
161715,04119
161716,04117
161717,04118
161718,04118
161719,04119
161720,04117
161721,04117
161722,04117
161723,04118
161724,04118
161725,04117
161726,04119
161727,04117
161728,04118
161729,04116
161730,04117
161731,04116
161732,04118
161733,04119
161734,04117
161735,04116
161736,04116
161737,04116
161738,04115
161739,04117
161740,04117
161741,04116
161742,04118
161743,04119
161744,04117
161745,04118
161746,04119
161747,04116
161748,04115
161749,04116
161750,04116
161751,04118
161752,04114
161753,04115
161754,04116
161755,04117
161756,04117
161757,04117
161758,04115
161759,04116
161760,04115
161761,04116
161762,04115
161763,04116
161764,04115
161765,04116
161766,04116
161767,04119
161768,04116
161769,04116
161770,04115
161771,04118
161772,04117
161773,04115
161774,04116
161775,04117
161776,04116
161777,04114
161778,04115
161779,04121
161780,04115
161781,04110
161782,04115
161783,04117
161784,04114
161785,04117
161786,04115
161787,04115
161788,04118
161789,04113
161790,04113
161791,04115
161792,04114
161793,04115
161794,04114
161795,04113
161796,04114
161797,04116
161798,04113
161799,04113
161800,04114
161801,04115
161802,04114
161803,04116
161804,04115
161805,04114
161806,04116
161807,04114
161808,04113
161809,04112
161810,04113
161811,04114
161812,04114
161813,04112
161814,04112
161815,04112
161816,04115
161817,04114
161818,04113
161819,04113
161820,04112
161821,04114
161822,04112
161823,04114
161824,04113
161825,04112
161826,04112
161827,04114
161828,04108
161829,04113
161830,04111
161831,04110
161832,04113
161833,04115
161834,04112
161835,04114
161836,04113
161837,04113
161838,04112
161839,04115
161840,04113
161841,04111
161842,04114
161843,04113
161844,04111
161845,04110
161846,04112
161847,04114
161848,04112
161849,04114
161850,04113
161851,04112
161852,04117
161853,04112
161854,04112
161855,04112
161856,04112
161857,04113
161858,04113
161859,04115
161860,04112
161861,04110
161862,04112
161863,04114
161864,04113
161865,04112
161866,04113
161867,04110
161868,04110
161869,04111
161870,04113
161871,04109
161872,04111
161873,04111
161874,04107
161875,04111
161876,04111
161877,04109
161878,04110
161879,04110
161880,04110
161881,04114
161882,04111
161883,04111
161884,04111
161885,04112
161886,04111
161887,04112
161888,04110
161889,04112
161890,04110
161891,04111
161892,04110
161893,04111
161894,04110
161895,04109
161896,04109
161897,04111
161898,04111
161899,04110
161900,04109
161901,04110
161902,04112
161903,04103
161904,04111
161905,04111
161906,04109
161907,04110
161908,04110
161909,04112
161910,04113
161911,04110
161912,04109
161913,04109
161914,04109
161915,04111
161916,04108
161917,04111
161918,04110
161919,04109
161920,04111
161921,04113
161922,04106
161923,04109
161924,04110
161925,04111
161926,04109
161927,04109
161928,04108
161929,04108
161930,04109
161931,04105
161932,04112
161933,04108
161934,04107
161935,04109
161936,04108
161937,04108
161938,04114
161939,04108
161940,04106
161941,04104
161942,04108
161943,04107
161944,04106
161945,04109
161946,04108
161947,04107
161948,04109
161949,04109
161950,04107
161951,04109
161952,04110
161953,04108
161954,04107
161955,04110
161956,04107
161957,04107
161958,04108
161959,04107
161960,04108
161961,04108
161962,04109
161963,04106
161964,04108
161965,04106
161966,04108
161967,04105
161968,04107
161969,04103
161970,04108
161971,04107
161972,04109
161973,04104
161974,04107
161975,04109
161976,04106
161977,04106
161978,04106
161979,04108
161980,04106
161981,04108
161982,04107
161983,04108
161984,04104
161985,04108
161986,04104
161987,04108
161988,04104
161989,04107
161990,04105
161991,04106
161992,04106
161993,04106
161994,04102
161995,04110
161996,04107
161997,04106
161998,04108
161999,04106
162000,04106
162001,04108
162002,04107
162003,04105
162004,04104
162005,04106
162006,04105
162007,04107
162008,04106
162009,04105
162010,04105
162011,04107
162012,04104
162013,04105
162014,04105
162015,04108
162016,04106
162017,04106
162018,04107
162019,04106
162020,04106
162021,04104
162022,04106
162023,04104
162024,04104
162025,04104
162026,04106
162027,04104
162028,04105
162029,04105
162030,04106
162031,04105
162032,04102
162033,04104
162034,04102
162035,04105
162036,04102
162037,04104
162038,04106
162039,04104
162040,04103
162041,04105
162042,04105
162043,04103
162044,04105
162045,04105
162046,04103
162047,04103
162048,04104
162049,04103
162050,04105
162051,04103
162052,04104
162053,04104
162054,04106
162055,04107
162056,04105
162057,04104
162058,04104
162059,04104
162060,04100
162061,04104
162062,04104
162063,04103
162064,04107
162065,04105
162066,04105
162067,04103
162068,04103
162069,04103
162070,04099
162071,04104
162072,04103
162073,04103
162074,04104
162075,04103
162076,04102
162077,04102
162078,04104
162079,04104
162080,04104
162081,04103
162082,04103
162083,04104
162084,04104
162085,04104
162086,04103
162087,04106
162088,04103
162089,04103
162090,04102
162091,04107
162092,04103
162093,04104
162094,04103
162095,04103
162096,04104
162097,04104
162098,04103
162099,04103
162100,04103
162101,04102
162102,04103
162103,04102
162104,04102
162105,04102
162106,04101
162107,04103
162108,04105
162109,04098
162110,04102
162111,04102
162112,04103
162113,04101
162114,04102
162115,04103
162116,04101
162117,04102
162118,04102
162119,04101
162120,04101
162121,04106
162122,04102
162123,04102
162124,04102
162125,04104
162126,04101
162127,04102
162128,04100
162129,04103
162130,04102
162131,04100
162132,04101
162133,04104
162134,04101
162135,04101
162136,04102
162137,04100
162138,04103
162139,04099
162140,04105
162141,04103
162142,04100
162143,04101
162144,04102
162145,04099
162146,04097
162147,04101
162148,04100
162149,04103
162150,04101
162151,04101
162152,04102
162153,04102
162154,04101
162155,04101
162156,04102
162157,04103
162158,04101
162159,04104
162160,04101
162161,04096
162162,04100
162163,04099
162164,04100
162165,04101
162166,04100
162167,04099
162168,04096
162169,04102
162170,04100
162171,04101
162172,04095
162173,04101
162174,04100
162175,04100
162176,04097
162177,04098
162178,04099
162179,04099
162180,04097
162181,04101
162182,04098
162183,04099
162184,04102
162185,04097
162186,04103
162187,04101
162188,04095
162189,04098
162190,04100
162191,04100
162192,04100
162193,04099
162194,04101
162195,04098
162196,04100
162197,04098
162198,04098
162199,04099
162200,04099
162201,04098
162202,04099
162203,04098
162204,04099
162205,04094
162206,04100
162207,04097
162208,04098
162209,04102
162210,04099
162211,04100
162212,04098
162213,04099
162214,04096
162215,04102
162216,04097
162217,04098
162218,04098
162219,04098
162220,04098
162221,04099
162222,04098
162223,04105
162224,04098
162225,04098
162226,04100
162227,04097
162228,04098
162229,04099
162230,04097
162231,04097
162232,04099
162233,04096
162234,04100
162235,04099
162236,04098
162237,04097
162238,04099
162239,04095
162240,04102
162241,04098
162242,04096
162243,04097
162244,04098
162245,04096
162246,04099
162247,04097
162248,04098
162249,04098
162250,04099
162251,04097
162252,04098
162253,04098
162254,04098
162255,04098
162256,04095
162257,04098
162258,04099
162259,04098
162260,04099
162261,04098
162262,04097
162263,04096
162264,04096
162265,04097
162266,04098
162267,04096
162268,04099
162269,04096
162270,04096
162271,04096
162272,04097
162273,04097
162274,04096
162275,04096
162276,04097
162277,04097
162278,04095
162279,04098
162280,04101
162281,04097
162282,04096
162283,04100
162284,04096
162285,04095
162286,04098
162287,04095
162288,04093
162289,04098
162290,04096
162291,04097
162292,04097
162293,04098
162294,04098
162295,04095
162296,04096
162297,04097
162298,04093
162299,04092
162300,04097
162301,04094
162302,04098
162303,04096
162304,04095
162305,04094
162306,04097
162307,04097
162308,04095
162309,04097
162310,04097
162311,04096
162312,04095
162313,04096
162314,04096
162315,04096
162316,04096
162317,04096
162318,04093
162319,04094
162320,04093
162321,04096
162322,04094
162323,04097
162324,04094
162325,04095
162326,04095
162327,04091
162328,04096
162329,04097
162330,04095
162331,04097
162332,04094
162333,04094
162334,04093
162335,04096
162336,04096
162337,04095
162338,04096
162339,04093
162340,04094
162341,04095
162342,04097
162343,04093
162344,04090
162345,04094
162346,04098
162347,04095
162348,04093
162349,04098
162350,04093
162351,04096
