# BEGIN interval_us=1000 steps=247500 dir=0 micro=32 accbits=13 preroll=2000
step,adc
034288,04118
034289,04118
034290,04118
034291,04118
034292,04116
034293,04118
034294,04117
034295,04120
034296,04119
034297,04115
034298,04118
034299,04119
034300,04119
034301,04114
034302,04116
034303,04117
034304,04120
034305,04117
034306,04119
034307,04116
034308,04118
034309,04117
034310,04118
034311,04118
034312,04117
034313,04118
034314,04117
034315,04117
034316,04118
034317,04117
034318,04118
034319,04120
034320,04120
034321,04112
034322,04122
034323,04119
034324,04118
034325,04117
034326,04118
034327,04119
034328,04119
034329,04116
034330,04118
034331,04120
034332,04119
034333,04119
034334,04120
034335,04120
034336,04119
034337,04118
034338,04121
034339,04121
034340,04119
034341,04117
034342,04119
034343,04120
034344,04118
034345,04120
034346,04119
034347,04120
034348,04118
034349,04117
034350,04122
034351,04122
034352,04120
034353,04120
034354,04121
034355,04119
034356,04120
034357,04122
034358,04119
034359,04118
034360,04122
034361,04119
034362,04120
034363,04119
034364,04121
034365,04120
034366,04123
034367,04120
034368,04119
034369,04121
034370,04119
034371,04124
034372,04121
034373,04121
034374,04122
034375,04120
034376,04121
034377,04118
034378,04118
034379,04121
034380,04121
034381,04121
034382,04120
034383,04121
034384,04117
034385,04123
034386,04120
034387,04122
034388,04121
034389,04121
034390,04118
034391,04122
034392,04121
034393,04121
034394,04123
034395,04120
034396,04122
034397,04120
034398,04121
034399,04120
034400,04122
034401,04122
034402,04120
034403,04122
034404,04118
034405,04121
034406,04122
034407,04124
034408,04121
034409,04121
034410,04120
034411,04121
034412,04121
034413,04122
034414,04123
034415,04121
034416,04123
034417,04123
034418,04124
034419,04122
034420,04121
034421,04121
034422,04120
034423,04120
034424,04121
034425,04126
034426,04122
034427,04123
034428,04122
034429,04122
034430,04122
034431,04121
034432,04123
034433,04122
034434,04123
034435,04123
034436,04122
034437,04123
034438,04122
034439,04122
034440,04120
034441,04118
034442,04122
034443,04117
034444,04122
034445,04122
034446,04120
034447,04121
034448,04123
034449,04122
034450,04121
034451,04123
034452,04124
034453,04122
034454,04123
034455,04121
034456,04125
034457,04122
034458,04123
034459,04120
034460,04123
034461,04122
034462,04122
034463,04123
034464,04122
034465,04122
034466,04123
034467,04121
034468,04120
034469,04122
034470,04125
034471,04123
034472,04123
034473,04123
034474,04122
034475,04122
034476,04122
034477,04123
034478,04121
034479,04123
034480,04121
034481,04122
034482,04121
034483,04123
034484,04128
034485,04124
034486,04121
034487,04121
034488,04123
034489,04117
034490,04123
034491,04121
034492,04122
034493,04124
034494,04123
034495,04122
034496,04123
034497,04125
034498,04124
034499,04122
034500,04124
034501,04123
034502,04123
034503,04122
034504,04123
034505,04117
034506,04122
034507,04122
034508,04120
034509,04121
034510,04122
034511,04122
034512,04122
034513,04123
034514,04119
034515,04122
034516,04122
034517,04124
034518,04123
034519,04123
034520,04123
034521,04122
034522,04120
034523,04119
034524,04121
034525,04120
034526,04123
034527,04121
034528,04123
034529,04122
034530,04122
034531,04122
034532,04123
034533,04122
034534,04123
034535,04122
034536,04120
034537,04123
034538,04122
034539,04123
034540,04120
034541,04121
034542,04120
034543,04122
034544,04122
034545,04122
034546,04124
034547,04122
034548,04123
034549,04122
034550,04120
034551,04120
034552,04121
034553,04120
034554,04122
034555,04120
034556,04121
034557,04121
034558,04122
034559,04120
034560,04122
034561,04120
034562,04118
034563,04120
034564,04122
034565,04121
034566,04122
034567,04120
034568,04120
034569,04117
034570,04121
034571,04122
034572,04121
034573,04122
034574,04120
034575,04121
034576,04119
034577,04119
034578,04123
034579,04118
034580,04121
034581,04122
034582,04122
034583,04120
034584,04119
034585,04122
034586,04120
034587,04120
034588,04120
034589,04121
034590,04115
034591,04122
034592,04118
034593,04121
034594,04119
034595,04118
034596,04120
034597,04119
034598,04121
034599,04117
034600,04118
034601,04117
034602,04119
034603,04119
034604,04118
034605,04118
034606,04119
034607,04119
034608,04118
034609,04120
034610,04117
034611,04117
034612,04117
034613,04120
034614,04117
034615,04117
034616,04118
034617,04118
034618,04119
034619,04117
034620,04116
034621,04116
034622,04117
034623,04119
034624,04118
034625,04118
034626,04117
034627,04118
034628,04113
034629,04117
034630,04117
034631,04116
034632,04116
034633,04116
034634,04117
034635,04116
034636,04117
034637,04116
034638,04115
034639,04117
034640,04118
034641,04117
034642,04115
034643,04112
034644,04117
034645,04111
034646,04124
034647,04113
034648,04114
034649,04115
034650,04117
034651,04114
034652,04115
034653,04115
034654,04115
034655,04114
034656,04113
034657,04116
034658,04113
034659,04115
034660,04109
034661,04115
034662,04114
034663,04115
034664,04114
034665,04113
034666,04112
034667,04114
034668,04114
034669,04110
034670,04112
034671,04111
034672,04112
034673,04112
034674,04111
034675,04110
034676,04112
034677,04109
034678,04110
034679,04111
034680,04110
034681,04112
034682,04109
034683,04110
034684,04110
034685,04113
034686,04110
034687,04110
034688,04111
034689,04110
034690,04109
034691,04110
034692,04108
034693,04106
034694,04110
034695,04111
034696,04107
034697,04107
034698,04106
034699,04108
034700,04107
034701,04106
034702,04106
034703,04107
034704,04111
034705,04108
034706,04106
034707,04108
034708,04106
034709,04104
034710,04104
034711,04104
034712,04106
034713,04103
034714,04104
034715,04106
034716,04103
034717,04104
034718,04103
034719,04103
034720,04101
034721,04103
034722,04103
034723,04105
034724,04102
034725,04102
034726,04103
034727,04101
034728,04102
034729,04101
034730,04101
034731,04101
034732,04101
034733,04100
034734,04101
034735,04094
034736,04100
034737,04100
034738,04100
034739,04097
034740,04099
034741,04098
034742,04099
034743,04096
034744,04100
034745,04097
034746,04096
034747,04096
034748,04096
034749,04097
034750,04097
034751,04095
034752,04097
034753,04095
034754,04094
034755,04098
034756,04093
034757,04094
034758,04094
034759,04095
034760,04092
034761,04093
034762,04094
034763,04093
034764,04092
034765,04093
034766,04092
034767,04090
034768,04094
034769,04090
034770,04092
034771,04091
034772,04089
034773,04092
034774,04088
034775,04091
034776,04089
034777,04089
034778,04089
034779,04087
034780,04088
034781,04087
034782,04087
034783,04087
034784,04087
034785,04086
034786,04086
034787,04086
034788,04086
034789,04084
034790,04082
034791,04082
034792,04084
034793,04086
034794,04083
034795,04084
034796,04083
034797,04084
034798,04083
034799,04080
034800,04082
034801,04084
034802,04081
034803,04081
034804,04081
034805,04080
034806,04079
034807,04078
034808,04077
034809,04078
034810,04077
034811,04081
034812,04078
034813,04080
034814,04076
034815,04077
034816,04077
034817,04074
034818,04076
034819,04074
034820,04074
034821,04074
034822,04073
034823,04072
034824,04072
034825,04068
034826,04070
034827,04071
034828,04071
034829,04071
034830,04068
034831,04070
034832,04069
034833,04068
034834,04067
034835,04067
034836,04067
034837,04066
034838,04064
034839,04065
034840,04064
034841,04063
034842,04064
034843,04062
034844,04062
034845,04063
034846,04062
034847,04059
034848,04060
034849,04060
034850,04059
034851,04060
034852,04059
034853,04057
034854,04056
034855,04056
034856,04056
034857,04053
034858,04055
034859,04052
034860,04052
034861,04053
034862,04056
034863,04053
034864,04051
034865,04050
034866,04054
034867,04047
034868,04046
034869,04050
034870,04047
034871,04047
034872,04044
034873,04045
034874,04042
034875,04045
034876,04043
034877,04044
034878,04043
034879,04044
034880,04042
034881,04042
034882,04042
034883,04036
034884,04042
034885,04035
034886,04032
034887,04037
034888,04038
034889,04035
034890,04035
034891,04033
034892,04032
034893,04033
034894,04030
034895,04032
034896,04032
034897,04028
034898,04029
034899,04029
034900,04025
034901,04026
034902,04024
034903,04026
034904,04025
034905,04023
034906,04024
034907,04023
034908,04020
034909,04022
034910,04022
034911,04021
034912,04019
034913,04019
034914,04017
034915,04016
034916,04017
034917,04017
034918,04016
034919,04013
034920,04014
034921,04011
034922,04011
034923,04009
034924,04009
034925,04010
034926,04008
034927,04005
034928,04005
034929,04005
034930,04005
034931,04003
034932,04002
034933,04003
034934,04001
034935,03998
034936,03998
034937,03996
034938,03996
034939,03998
034940,03996
034941,03997
034942,03995
034943,03996
034944,03994
034945,03994
034946,03994
034947,03991
034948,03991
034949,03989
034950,03990
034951,03988
034952,03988
034953,03986
034954,03986
034955,03984
034956,03986
034957,03980
034958,03982
034959,03982
034960,03978
034961,03979
034962,03980
034963,03977
034964,03976
034965,03979
034966,03976
034967,03975
034968,03967
034969,03973
034970,03973
034971,03971
034972,03969
034973,03969
034974,03970
034975,03972
034976,03969
034977,03965
034978,03965
034979,03965
034980,03964
034981,03963
034982,03961
034983,03960
034984,03957
034985,03956
034986,03955
034987,03955
034988,03954
034989,03952
034990,03953
034991,03947
034992,03948
034993,03945
034994,03945
034995,03942
034996,03942
034997,03938
034998,03938
034999,03936
035000,03937
035001,03935
035002,03934
035003,03932
035004,03933
035005,03932
035006,03927
035007,03928
035008,03926
035009,03925
035010,03927
035011,03919
035012,03920
035013,03920
035014,03920
035015,03917
035016,03917
035017,03915
035018,03914
035019,03912
035020,03914
035021,03910
035022,03907
035023,03907
035024,03901
035025,03905
035026,03903
035027,03900
035028,03897
035029,03897
035030,03902
035031,03892
035032,03893
035033,03890
035034,03887
035035,03888
035036,03885
035037,03884
035038,03883
035039,03880
035040,03877
035041,03876
035042,03878
035043,03878
035044,03871
035045,03868
035046,03868
035047,03867
035048,03863
035049,03862
035050,03858
035051,03857
035052,03854
035053,03853
035054,03849
035055,03848
035056,03846
035057,03844
035058,03845
035059,03839
035060,03837
035061,03834
035062,03833
035063,03829
035064,03828
035065,03819
035066,03824
035067,03823
035068,03820
035069,03819
035070,03817
035071,03817
035072,03815
035073,03816
035074,03807
035075,03808
035076,03807
035077,03803
035078,03801
035079,03800
035080,03798
035081,03798
035082,03795
035083,03791
035084,03790
035085,03789
035086,03785
035087,03783
035088,03778
035089,03780
035090,03776
035091,03778
035092,03774
035093,03771
035094,03761
035095,03768
035096,03767
035097,03763
035098,03762
035099,03760
035100,03759
035101,03755
035102,03755
035103,03754
035104,03752
035105,03750
035106,03748
035107,03745
035108,03743
035109,03741
035110,03739
035111,03734
035112,03732
035113,03729
035114,03728
035115,03727
035116,03723
035117,03722
035118,03720
035119,03717
035120,03716
035121,03715
035122,03713
035123,03706
035124,03704
035125,03704
035126,03703
035127,03700
035128,03697
035129,03693
035130,03694
035131,03689
035132,03688
035133,03684
035134,03683
035135,03679
035136,03678
035137,03675
035138,03671
035139,03671
035140,03668
035141,03670
035142,03663
035143,03659
035144,03658
035145,03653
035146,03650
035147,03651
035148,03648
035149,03645
035150,03643
035151,03638
035152,03636
035153,03633
035154,03633
035155,03630
035156,03625
035157,03625
035158,03614
035159,03613
035160,03613
035161,03609
035162,03608
035163,03604
035164,03598
035165,03597
035166,03594
035167,03592
035168,03590
035169,03587
035170,03583
035171,03582
035172,03580
035173,03580
035174,03575
035175,03574
035176,03571
035177,03570
035178,03566
035179,03565
035180,03565
035181,03562
035182,03560
035183,03557
035184,03556
035185,03554
035186,03550
035187,03547
035188,03543
035189,03543
035190,03537
035191,03537
035192,03533
035193,03531
035194,03525
035195,03527
035196,03523
035197,03523
035198,03518
035199,03519
035200,03516
035201,03513
035202,03510
035203,03506
035204,03506
035205,03503
035206,03499
035207,03495
035208,03490
035209,03490
035210,03485
035211,03482
035212,03481
035213,03478
035214,03473
035215,03470
035216,03467
035217,03465
035218,03458
035219,03455
035220,03450
035221,03449
035222,03443
035223,03439
035224,03433
035225,03430
035226,03425
035227,03421
035228,03416
035229,03413
035230,03409
035231,03407
035232,03397
035233,03395
035234,03390
035235,03387
035236,03381
035237,03374
035238,03369
035239,03363
035240,03359
035241,03353
035242,03352
035243,03343
035244,03340
035245,03332
035246,03328
035247,03324
035248,03322
035249,03315
035250,03312
035251,03306
035252,03300
035253,03296
035254,03291
035255,03286
035256,03278
035257,03273
035258,03272
035259,03268
035260,03265
035261,03260
035262,03258
035263,03254
035264,03253
035265,03249
035266,03244
035267,03240
035268,03235
035269,03231
035270,03226
035271,03222
035272,03216
035273,03213
035274,03208
035275,03206
035276,03201
035277,03195
035278,03192
035279,03190
035280,03184
035281,03179
035282,03175
035283,03169
035284,03164
035285,03160
035286,03156
035287,03151
035288,03147
035289,03142
035290,03140
035291,03134
035292,03131
035293,03129
035294,03125
035295,03121
035296,03118
035297,03119
035298,03112
035299,03108
035300,03103
035301,03099
035302,03098
035303,03091
035304,03085
035305,03083
035306,03073
035307,03074
035308,03076
035309,03069
035310,03065
035311,03060
035312,03060
035313,03053
035314,03048
035315,03043
035316,03038
035317,03035
035318,03029
035319,03025
035320,03021
035321,03018
035322,03013
035323,03012
035324,03007
035325,03005
035326,03000
035327,02999
035328,02995
035329,02991
035330,02981
035331,02983
035332,02981
035333,02969
035334,02966
035335,02963
035336,02956
035337,02948
035338,02945
035339,02938
035340,02936
035341,02931
035342,02924
035343,02920
035344,02918
035345,02909
035346,02907
035347,02902
035348,02893
035349,02889
035350,02883
035351,02877
035352,02875
035353,02867
035354,02863
035355,02859
035356,02856
035357,02850
035358,02847
035359,02844
035360,02839
035361,02835
035362,02829
035363,02824
035364,02818
035365,02816
035366,02808
035367,02802
035368,02798
035369,02794
035370,02786
035371,02786
035372,02779
035373,02775
035374,02770
035375,02758
035376,02762
035377,02756
035378,02754
035379,02748
035380,02743
035381,02739
035382,02734
035383,02729
035384,02723
035385,02718
035386,02715
035387,02715
035388,02708
035389,02703
035390,02703
035391,02701
035392,02696
035393,02695
035394,02685
035395,02682
035396,02677
035397,02671
035398,02667
035399,02658
035400,02655
035401,02651
035402,02642
035403,02637
035404,02633
035405,02627
035406,02622
035407,02620
035408,02614
035409,02608
035410,02602
035411,02596
035412,02591
035413,02582
035414,02581
035415,02575
035416,02571
035417,02566
035418,02564
035419,02556
035420,02554
035421,02549
035422,02545
035423,02545
035424,02539
035425,02531
035426,02528
035427,02526
035428,02518
035429,02514
035430,02506
035431,02501
035432,02495
035433,02489
035434,02485
035435,02478
035436,02474
035437,02469
035438,02468
035439,02464
035440,02460
035441,02456
035442,02450
035443,02445
035444,02443
035445,02437
035446,02434
035447,02431
035448,02427
035449,02422
035450,02418
035451,02417
035452,02410
035453,02410
035454,02406
035455,02403
035456,02398
035457,02394
035458,02390
035459,02385
035460,02379
035461,02375
035462,02371
035463,02364
035464,02360
035465,02352
035466,02352
035467,02347
035468,02343
035469,02339
035470,02334
035471,02333
035472,02328
035473,02325
035474,02321
035475,02316
035476,02314
035477,02308
035478,02305
035479,02298
035480,02293
035481,02289
035482,02287
035483,02283
035484,02279
035485,02279
035486,02275
035487,02271
035488,02268
035489,02266
035490,02261
035491,02259
035492,02256
035493,02250
035494,02246
035495,02240
035496,02238
035497,02231
035498,02229
035499,02228
035500,02225
035501,02219
035502,02217
035503,02214
035504,02208
035505,02209
035506,02205
035507,02202
035508,02198
035509,02195
035510,02192
035511,02182
035512,02182
035513,02182
035514,02179
035515,02176
035516,02174
035517,02169
035518,02169
035519,02165
035520,02163
035521,02160
035522,02158
035523,02155
035524,02151
035525,02145
035526,02146
035527,02144
035528,02139
035529,02135
035530,02132
035531,02129
035532,02127
035533,02126
035534,02123
035535,02119
035536,02120
035537,02115
035538,02113
035539,02109
035540,02109
035541,02105
035542,02098
035543,02098
035544,02097
035545,02095
035546,02093
035547,02089
035548,02090
035549,02086
035550,02085
035551,02082
035552,02080
035553,02081
035554,02078
035555,02075
035556,02072
035557,02071
035558,02067
035559,02067
035560,02064
035561,02058
035562,02059
035563,02056
035564,02057
035565,02055
035566,02052
035567,02051
035568,02050
035569,02048
035570,02049
035571,02045
035572,02046
035573,02042
035574,02040
035575,02040
035576,02036
035577,02039
035578,02034
035579,02034
035580,02033
035581,02033
035582,02030
035583,02031
035584,02030
035585,02031
035586,02030
035587,02026
035588,02029
035589,02026
035590,02025
035591,02022
035592,02023
035593,02022
035594,02019
035595,02019
035596,02020
035597,02019
035598,02019
035599,02017
035600,02016
035601,02015
035602,02018
035603,02016
035604,02012
035605,02010
035606,02013
035607,02011
035608,02013
035609,02011
035610,02011
035611,02010
035612,02010
035613,02009
035614,02010
035615,02010
035616,02008
035617,02009
035618,02009
035619,02008
035620,02006
035621,02008
035622,02006
035623,02008
035624,02006
035625,02009
035626,02006
035627,02008
035628,02008
035629,02006
035630,02007
035631,02010
035632,02007
035633,02006
035634,02009
035635,02006
035636,02009
035637,02008
035638,02009
035639,02010
035640,02009
035641,02009
035642,02010
035643,02014
035644,02011
035645,02012
035646,02010
035647,02012
035648,02013
035649,02013
035650,02015
035651,02018
035652,02016
035653,02020
035654,02020
035655,02021
035656,02021
035657,02021
035658,02022
035659,02023
035660,02026
035661,02023
035662,02027
035663,02028
035664,02031
035665,02030
035666,02030
035667,02032
035668,02034
035669,02036
035670,02033
035671,02039
035672,02040
035673,02044
035674,02044
035675,02046
035676,02045
035677,02048
035678,02048
035679,02051
035680,02049
035681,02051
035682,02053
035683,02056
035684,02057
035685,02059
035686,02061
035687,02063
035688,02067
035689,02069
035690,02070
035691,02071
035692,02074
035693,02075
035694,02076
035695,02078
035696,02082
035697,02087
035698,02087
035699,02089
035700,02092
035701,02093
035702,02097
035703,02097
035704,02101
035705,02103
035706,02104
035707,02105
035708,02110
035709,02108
035710,02113
035711,02113
035712,02116
035713,02120
035714,02122
035715,02123
035716,02125
035717,02127
035718,02132
035719,02135
035720,02141
035721,02140
035722,02145
035723,02147
035724,02150
035725,02152
035726,02155
035727,02158
035728,02162
035729,02164
035730,02167
035731,02170
035732,02173
035733,02175
035734,02180
035735,02181
035736,02188
035737,02189
035738,02194
035739,02196
035740,02198
035741,02200
035742,02201
035743,02205
035744,02209
035745,02211
035746,02213
035747,02219
035748,02221
035749,02225
035750,02229
035751,02233
035752,02235
035753,02240
035754,02242
035755,02246
035756,02248
035757,02251
035758,02256
035759,02259
035760,02263
035761,02265
035762,02270
035763,02273
035764,02277
035765,02279
035766,02286
035767,02289
035768,02287
035769,02298
035770,02299
035771,02305
035772,02307
035773,02310
035774,02311
035775,02315
035776,02317
035777,02321
035778,02328
035779,02327
035780,02330
035781,02337
035782,02340
035783,02345
035784,02352
035785,02355
035786,02359
035787,02362
035788,02367
035789,02372
035790,02376
035791,02377
035792,02380
035793,02385
035794,02390
035795,02395
035796,02398
035797,02404
035798,02408
035799,02413
035800,02417
035801,02422
035802,02425
035803,02426
035804,02432
035805,02435
035806,02439
035807,02438
035808,02449
035809,02449
035810,02450
035811,02455
035812,02459
035813,02465
035814,02469
035815,02475
035816,02481
035817,02484
035818,02490
035819,02496
035820,02498
035821,02504
035822,02505
035823,02512
035824,02514
035825,02518
035826,02523
035827,02528
035828,02536
035829,02537
035830,02544
035831,02547
035832,02554
035833,02555
035834,02560
035835,02565
035836,02569
035837,02575
035838,02575
035839,02579
035840,02584
035841,02588
035842,02590
035843,02594
035844,02598
035845,02604
035846,02607
035847,02609
035848,02618
035849,02624
035850,02628
035851,02632
035852,02635
035853,02640
035854,02647
035855,02648
035856,02652
035857,02659
035858,02661
035859,02670
035860,02674
035861,02676
035862,02683
035863,02687
035864,02693
035865,02694
035866,02699
035867,02700
035868,02708
035869,02715
035870,02715
035871,02720
035872,02723
035873,02727
035874,02730
035875,02734
035876,02739
035877,02746
035878,02751
035879,02755
035880,02761
035881,02765
035882,02772
035883,02776
035884,02780
035885,02785
035886,02788
035887,02789
035888,02797
035889,02807
035890,02805
035891,02812
035892,02815
035893,02822
035894,02824
035895,02833
035896,02838
035897,02841
035898,02845
035899,02848
035900,02853
035901,02858
035902,02858
035903,02861
035904,02867
035905,02869
035906,02875
035907,02877
035908,02882
035909,02889
035910,02895
035911,02899
035912,02902
035913,02909
035914,02912
035915,02915
035916,02918
035917,02925
035918,02926
035919,02931
035920,02934
035921,02937
035922,02941
035923,02948
035924,02953
035925,02956
035926,02960
035927,02964
035928,02969
035929,02973
035930,02980
035931,02982
035932,02986
035933,02989
035934,02993
035935,02996
035936,02999
035937,03001
035938,03007
035939,03013
035940,03014
035941,03018
035942,03026
035943,03030
035944,03033
035945,03041
035946,03042
035947,03048
035948,03050
035949,03055
035950,03055
035951,03062
035952,03067
035953,03071
035954,03072
035955,03079
035956,03082
035957,03087
035958,03091
035959,03093
035960,03100
035961,03104
035962,03108
035963,03109
035964,03115
035965,03115
035966,03120
035967,03120
035968,03124
035969,03129
035970,03125
035971,03136
035972,03140
035973,03141
035974,03146
035975,03150
035976,03156
035977,03160
035978,03164
035979,03170
035980,03172
035981,03176
035982,03179
035983,03183
035984,03188
035985,03192
035986,03192
035987,03199
035988,03202
035989,03208
035990,03213
035991,03214
035992,03222
035993,03222
035994,03227
035995,03230
035996,03235
035997,03238
035998,03236
035999,03242
036000,03243
036001,03246
036002,03250
036003,03254
036004,03258
036005,03262
036006,03266
036007,03270
036008,03274
036009,03282
036010,03281
036011,03286
036012,03288
036013,03292
036014,03296
036015,03295
036016,03303
036017,03306
036018,03312
036019,03315
036020,03316
036021,03322
036022,03324
036023,03330
036024,03333
036025,03336
036026,03339
036027,03341
036028,03344
036029,03348
036030,03351
036031,03353
036032,03356
036033,03360
036034,03366
036035,03367
036036,03369
036037,03374
036038,03378
036039,03380
036040,03387
036041,03389
036042,03393
036043,03396
036044,03400
036045,03401
036046,03404
036047,03409
036048,03412
036049,03415
036050,03419
036051,03423
036052,03423
036053,03425
036054,03430
036055,03434
036056,03437
036057,03439
036058,03445
036059,03447
036060,03448
036061,03451
036062,03455
036063,03456
036064,03457
036065,03461
036066,03466
036067,03468
036068,03470
036069,03468
036070,03467
036071,03482
036072,03486
036073,03489
036074,03492
036075,03495
036076,03495
036077,03500
036078,03500
036079,03506
036080,03507
036081,03511
036082,03513
036083,03523
036084,03517
036085,03525
036086,03527
036087,03529
036088,03532
036089,03535
036090,03539
036091,03539
036092,03540
036093,03544
036094,03545
036095,03551
036096,03550
036097,03554
036098,03556
036099,03557
036100,03561
036101,03564
036102,03568
036103,03572
036104,03575
036105,03579
036106,03578
036107,03583
036108,03584
036109,03591
036110,03589
036111,03595
036112,03594
036113,03599
036114,03601
036115,03604
036116,03606
036117,03610
036118,03612
036119,03613
036120,03618
036121,03619
036122,03623
036123,03622
036124,03625
036125,03627
036126,03630
036127,03632
036128,03635
036129,03635
036130,03640
036131,03641
036132,03644
036133,03647
036134,03646
036135,03653
036136,03658
036137,03663
036138,03661
036139,03664
036140,03664
036141,03668
036142,03671
036143,03673
036144,03671
036145,03675
036146,03678
036147,03685
036148,03685
036149,03684
036150,03680
036151,03695
036152,03695
036153,03697
036154,03701
036155,03699
036156,03701
036157,03703
036158,03705
036159,03707
036160,03709
036161,03710
036162,03712
036163,03715
036164,03717
036165,03721
036166,03721
036167,03725
036168,03728
036169,03728
036170,03731
036171,03734
036172,03734
036173,03739
036174,03741
036175,03740
036176,03746
036177,03746
036178,03743
036179,03754
036180,03752
036181,03753
036182,03756
036183,03760
036184,03762
036185,03762
036186,03765
036187,03765
036188,03769
036189,03769
036190,03769
036191,03773
036192,03773
036193,03777
036194,03778
036195,03777
036196,03778
036197,03783
036198,03785
036199,03786
036200,03791
036201,03789
036202,03795
036203,03793
036204,03801
036205,03799
036206,03802
036207,03802
036208,03804
036209,03807
036210,03808
036211,03808
036212,03816
036213,03814
036214,03810
036215,03815
036216,03819
036217,03822
036218,03821
036219,03828
036220,03824
036221,03824
036222,03831
036223,03828
036224,03828
036225,03832
036226,03836
036227,03835
036228,03838
036229,03839
036230,03840
036231,03843
036232,03846
036233,03842
036234,03849
036235,03848
036236,03852
036237,03853
036238,03853
036239,03857
036240,03856
036241,03858
036242,03858
036243,03861
036244,03864
036245,03865
036246,03868
036247,03869
036248,03870
036249,03876
036250,03873
036251,03873
036252,03877
036253,03874
036254,03877
036255,03877
036256,03879
036257,03880
036258,03881
036259,03881
036260,03883
036261,03889
036262,03886
036263,03890
036264,03890
036265,03895
036266,03896
036267,03896
036268,03898
036269,03902
036270,03900
036271,03902
036272,03903
036273,03902
036274,03904
036275,03906
036276,03908
036277,03910
036278,03913
036279,03911
036280,03913
036281,03915
036282,03916
036283,03917
036284,03918
036285,03918
036286,03919
036287,03920
036288,03920
036289,03924
036290,03923
036291,03926
036292,03925
036293,03928
036294,03928
036295,03931
036296,03931
036297,03931
036298,03934
036299,03935
036300,03937
036301,03935
036302,03939
036303,03939
036304,03942
036305,03942
036306,03945
036307,03944
036308,03945
036309,03946
036310,03947
036311,03951
036312,03951
036313,03951
036314,03955
036315,03956
036316,03955
036317,03957
036318,03956
036319,03959
036320,03958
036321,03962
036322,03959
036323,03964
036324,03962
036325,03966
036326,03963
036327,03967
036328,03968
036329,03970
036330,03970
036331,03970
036332,03974
036333,03971
036334,03974
036335,03972
036336,03974
036337,03977
036338,03981
036339,03978
036340,03978
036341,03981
036342,03980
036343,03982
036344,03981
036345,03986
036346,03983
036347,03984
036348,03986
036349,03988
036350,03987
036351,03987
036352,03987
036353,03987
036354,03990
036355,03994
036356,03993
036357,03993
036358,03993
036359,03998
036360,03994
036361,03996
036362,03998
036363,03998
036364,03999
036365,04000
036366,03997
036367,04003
036368,04001
036369,04008
036370,04004
036371,04005
036372,04004
036373,04006
036374,04008
036375,04007
036376,04008
036377,04009
036378,04010
036379,04009
036380,04012
036381,04012
036382,04012
036383,04011
036384,04013
036385,04015
036386,04014
036387,04017
036388,04015
036389,04018
036390,04017
036391,04020
036392,04020
036393,04023
036394,04018
036395,04022
036396,04022
036397,04024
036398,04023
036399,04022
036400,04025
036401,04026
036402,04027
036403,04026
036404,04029
036405,04028
036406,04030
036407,04028
036408,04030
036409,04032
036410,04031
036411,04032
036412,04033
036413,04033
036414,04038
036415,04035
036416,04035
036417,04036
036418,04035
036419,04039
036420,04037
036421,04039
036422,04038
036423,04039
036424,04040
036425,04040
036426,04042
036427,04042
036428,04043
036429,04044
036430,04045
036431,04041
036432,04045
036433,04042
036434,04047
036435,04047
036436,04047
036437,04046
036438,04048
036439,04048
036440,04045
036441,04051
036442,04053
036443,04051
036444,04049
036445,04051
036446,04052
036447,04050
036448,04052
036449,04054
036450,04053
036451,04054
036452,04055
036453,04051
036454,04057
036455,04054
036456,04055
036457,04057
036458,04059
036459,04059
036460,04059
036461,04059
036462,04059
036463,04058
036464,04061
036465,04061
036466,04061
036467,04063
036468,04062
036469,04063
036470,04059
036471,04064
036472,04062
036473,04063
036474,04065
036475,04064
036476,04066
036477,04065
036478,04067
036479,04067
036480,04068
036481,04066
036482,04067
036483,04069
036484,04069
036485,04069
036486,04068
036487,04069
036488,04069
036489,04071
036490,04071
036491,04073
036492,04071
036493,04072
036494,04071
036495,04073
036496,04072
036497,04073
036498,04073
036499,04074
036500,04076
036501,04076
036502,04076
036503,04077
036504,04074
036505,04076
036506,04075
036507,04077
036508,04076
036509,04076
036510,04076
036511,04079
036512,04078
036513,04080
036514,04078
036515,04082
036516,04078
036517,04081
036518,04079
036519,04080
036520,04080
036521,04083
036522,04081
036523,04081
036524,04083
036525,04082
036526,04084
036527,04084
036528,04085
036529,04085
036530,04084
036531,04085
036532,04084
036533,04085
036534,04086
036535,04089
036536,04086
036537,04087
036538,04087
036539,04086
036540,04089
036541,04087
036542,04085
036543,04088
036544,04088
036545,04088
036546,04091
036547,04088
036548,04089
036549,04090
036550,04092
036551,04090
036552,04090
036553,04088
036554,04090
036555,04090
036556,04094
036557,04091
036558,04096
036559,04095
036560,04093
036561,04093
036562,04091
036563,04091
036564,04091
036565,04092
036566,04097
036567,04094
036568,04095
036569,04093
036570,04098
036571,04092
036572,04096
036573,04096
036574,04097
036575,04097
036576,04098
036577,04091
036578,04096
036579,04097
036580,04096
036581,04099
036582,04099
036583,04099
036584,04100
036585,04100
036586,04099
036587,04101
036588,04099
036589,04098
036590,04099
036591,04101
036592,04099
036593,04098
036594,04104
036595,04096
036596,04102
036597,04101
036598,04102
036599,04102
036600,04101
036601,04102
036602,04099
036603,04101
036604,04103
036605,04100
036606,04104
036607,04103
036608,04102
036609,04102
036610,04103
036611,04103
036612,04103
