# BEGIN interval_us=400 steps=247500 dir=0 micro=32 accbits=13 preroll=2000
step,adc
028472,04072
028473,04071
028474,04068
028475,04070
028476,04071
028477,04069
028478,04071
028479,04071
028480,04072
028481,04073
028482,04075
028483,04072
028484,04071
028485,04071
028486,04070
028487,04072
028488,04071
028489,04073
028490,04073
028491,04072
028492,04071
028493,04072
028494,04072
028495,04070
028496,04072
028497,04071
028498,04071
028499,04072
028500,04070
028501,04070
028502,04070
028503,04070
028504,04070
028505,04070
028506,04074
028507,04071
028508,04069
028509,04069
028510,04071
028511,04071
028512,04072
028513,04072
028514,04070
028515,04071
028516,04072
028517,04071
028518,04072
028519,04071
028520,04070
028521,04070
028522,04071
028523,04070
028524,04072
028525,04069
028526,04071
028527,04072
028528,04070
028529,04071
028530,04072
028531,04068
028532,04070
028533,04071
028534,04071
028535,04074
028536,04071
028537,04069
028538,04070
028539,04071
028540,04071
028541,04068
028542,04068
028543,04073
028544,04072
028545,04070
028546,04068
028547,04071
028548,04069
028549,04069
028550,04073
028551,04070
028552,04071
028553,04070
028554,04072
028555,04072
028556,04071
028557,04068
028558,04067
028559,04074
028560,04068
028561,04073
028562,04071
028563,04071
028564,04072
028565,04072
028566,04069
028567,04070
028568,04070
028569,04071
028570,04071
028571,04069
028572,04071
028573,04071
028574,04071
028575,04071
028576,04069
028577,04069
028578,04070
028579,04070
028580,04070
028581,04071
028582,04071
028583,04072
028584,04069
028585,04071
028586,04069
028587,04071
028588,04072
028589,04071
028590,04070
028591,04072
028592,04073
028593,04073
028594,04069
028595,04073
028596,04071
028597,04072
028598,04071
028599,04070
028600,04069
028601,04071
028602,04071
028603,04072
028604,04069
028605,04073
028606,04068
028607,04072
028608,04069
028609,04071
028610,04074
028611,04070
028612,04072
028613,04070
028614,04071
028615,04072
028616,04071
028617,04069
028618,04070
028619,04071
028620,04070
028621,04073
028622,04069
028623,04069
028624,04071
028625,04069
028626,04073
028627,04069
028628,04071
028629,04074
028630,04070
028631,04070
028632,04070
028633,04073
028634,04071
028635,04069
028636,04071
028637,04072
028638,04071
028639,04070
028640,04066
028641,04070
028642,04072
028643,04074
028644,04072
028645,04070
028646,04073
028647,04072
028648,04069
028649,04070
028650,04069
028651,04071
028652,04071
028653,04070
028654,04069
028655,04072
028656,04070
028657,04071
028658,04070
028659,04077
028660,04070
028661,04071
028662,04074
028663,04069
028664,04066
028665,04071
028666,04070
028667,04071
028668,04072
028669,04070
028670,04073
028671,04071
028672,04069
028673,04070
028674,04069
028675,04074
028676,04073
028677,04070
028678,04070
028679,04071
028680,04072
028681,04069
028682,04070
028683,04069
028684,04072
028685,04072
028686,04072
028687,04070
028688,04073
028689,04071
028690,04072
028691,04070
028692,04070
028693,04070
028694,04071
028695,04072
028696,04071
028697,04072
028698,04071
028699,04069
028700,04069
028701,04070
028702,04072
028703,04072
028704,04071
028705,04070
028706,04072
028707,04071
028708,04069
028709,04071
028710,04071
028711,04070
028712,04068
028713,04066
028714,04070
028715,04071
028716,04070
028717,04070
028718,04069
028719,04075
028720,04069
028721,04071
028722,04069
028723,04072
028724,04066
028725,04070
028726,04071
028727,04071
028728,04072
028729,04070
028730,04072
028731,04069
028732,04070
028733,04070
028734,04072
028735,04073
028736,04070
028737,04073
028738,04070
028739,04071
028740,04070
028741,04071
028742,04071
028743,04070
028744,04070
028745,04070
028746,04071
028747,04071
028748,04070
028749,04070
028750,04073
028751,04069
028752,04075
028753,04072
028754,04073
028755,04069
028756,04070
028757,04071
028758,04071
028759,04072
028760,04073
028761,04068
028762,04072
028763,04073
028764,04069
028765,04073
028766,04071
028767,04070
028768,04071
028769,04071
028770,04073
028771,04073
028772,04071
028773,04070
028774,04069
028775,04071
028776,04075
028777,04073
028778,04069
028779,04070
028780,04070
028781,04071
028782,04071
028783,04071
028784,04071
028785,04069
028786,04070
028787,04068
028788,04072
028789,04069
028790,04071
028791,04070
028792,04070
028793,04072
028794,04070
028795,04070
028796,04070
028797,04071
028798,04071
028799,04072
028800,04070
028801,04070
028802,04072
028803,04074
028804,04072
028805,04070
028806,04072
028807,04071
028808,04071
028809,04070
028810,04073
028811,04070
028812,04068
028813,04073
028814,04070
028815,04070
028816,04069
028817,04069
028818,04071
028819,04073
028820,04071
028821,04073
028822,04069
028823,04071
028824,04071
028825,04071
028826,04069
028827,04071
028828,04071
028829,04070
028830,04071
028831,04071
028832,04072
028833,04072
028834,04072
028835,04070
028836,04068
028837,04070
028838,04072
028839,04071
028840,04071
028841,04066
028842,04070
028843,04072
028844,04071
028845,04069
028846,04071
028847,04072
028848,04070
028849,04069
028850,04070
028851,04073
028852,04072
028853,04070
028854,04070
028855,04071
028856,04069
028857,04067
028858,04070
028859,04071
028860,04069
028861,04071
028862,04071
028863,04070
028864,04071
028865,04070
028866,04071
028867,04068
028868,04070
028869,04071
028870,04070
028871,04073
028872,04071
028873,04072
028874,04070
028875,04073
028876,04070
028877,04069
028878,04070
028879,04073
028880,04070
028881,04071
028882,04074
028883,04070
028884,04070
028885,04070
028886,04071
028887,04072
028888,04070
028889,04073
028890,04071
028891,04071
028892,04066
028893,04071
028894,04073
028895,04069
028896,04071
028897,04071
028898,04071
028899,04070
028900,04069
028901,04071
028902,04073
028903,04072
028904,04071
028905,04070
028906,04070
028907,04070
028908,04070
028909,04072
028910,04073
028911,04069
028912,04070
028913,04070
028914,04071
028915,04072
028916,04066
028917,04070
028918,04070
028919,04071
028920,04073
028921,04069
028922,04069
028923,04070
028924,04071
028925,04071
028926,04070
028927,04070
028928,04069
028929,04069
028930,04072
028931,04073
028932,04071
028933,04072
028934,04071
028935,04069
028936,04073
028937,04071
028938,04072
028939,04071
028940,04071
028941,04073
028942,04071
028943,04069
028944,04069
028945,04070
028946,04072
028947,04073
028948,04072
028949,04069
028950,04067
028951,04073
028952,04069
028953,04072
028954,04070
028955,04073
028956,04072
028957,04069
028958,04071
028959,04068
028960,04073
028961,04072
028962,04069
028963,04072
028964,04071
028965,04071
028966,04071
028967,04070
028968,04070
028969,04070
028970,04070
028971,04071
028972,04073
028973,04070
028974,04069
028975,04072
028976,04070
028977,04072
028978,04071
028979,04069
028980,04072
028981,04071
028982,04070
028983,04071
028984,04071
028985,04072
028986,04071
028987,04072
028988,04071
028989,04070
028990,04070
028991,04068
028992,04070
028993,04071
028994,04073
028995,04071
028996,04074
028997,04072
028998,04069
028999,04069
029000,04069
029001,04070
029002,04069
029003,04069
029004,04070
029005,04073
029006,04070
029007,04070
029008,04070
029009,04072
029010,04070
029011,04072
029012,04071
029013,04070
029014,04070
029015,04069
029016,04074
029017,04071
029018,04071
029019,04070
029020,04069
029021,04071
029022,04072
029023,04069
029024,04070
029025,04072
029026,04072
029027,04070
029028,04066
029029,04068
029030,04069
029031,04071
029032,04072
029033,04069
029034,04074
029035,04071
029036,04071
029037,04071
029038,04072
029039,04070
029040,04069
029041,04070
029042,04070
029043,04071
029044,04070
029045,04072
029046,04074
029047,04072
029048,04072
029049,04071
029050,04071
029051,04073
029052,04071
029053,04070
029054,04071
029055,04070
029056,04069
029057,04072
029058,04071
029059,04073
029060,04071
029061,04071
029062,04072
029063,04071
029064,04071
029065,04070
029066,04070
029067,04071
029068,04073
029069,04070
029070,04072
029071,04076
029072,04071
029073,04069
029074,04072
029075,04070
029076,04072
029077,04071
029078,04068
029079,04070
029080,04070
029081,04070
029082,04070
029083,04071
029084,04066
029085,04071
029086,04073
029087,04071
029088,04070
029089,04072
029090,04073
029091,04071
029092,04071
029093,04068
029094,04071
029095,04070
029096,04071
029097,04071
029098,04072
029099,04072
029100,04072
029101,04070
029102,04065
029103,04069
029104,04071
029105,04073
029106,04070
029107,04072
029108,04072
029109,04070
029110,04069
029111,04073
029112,04072
029113,04070
029114,04070
029115,04070
029116,04072
029117,04071
029118,04071
029119,04072
029120,04070
029121,04070
029122,04071
029123,04068
029124,04070
029125,04071
029126,04071
029127,04072
029128,04070
029129,04070
029130,04070
029131,04070
029132,04071
029133,04071
029134,04071
029135,04071
029136,04072
029137,04071
029138,04072
029139,04071
029140,04071
029141,04072
029142,04072
029143,04071
029144,04071
029145,04071
029146,04072
029147,04069
029148,04071
029149,04074
029150,04071
029151,04071
029152,04072
029153,04070
029154,04069
029155,04069
029156,04067
029157,04070
029158,04073
029159,04072
029160,04070
029161,04072
029162,04069
029163,04072
029164,04072
029165,04071
029166,04072
029167,04070
029168,04071
029169,04071
029170,04072
029171,04070
029172,04070
029173,04071
029174,04070
029175,04072
029176,04070
029177,04071
029178,04071
029179,04069
029180,04069
029181,04073
029182,04071
029183,04071
029184,04070
029185,04070
029186,04072
029187,04071
029188,04072
029189,04071
029190,04071
029191,04073
029192,04074
029193,04071
029194,04070
029195,04067
029196,04070
029197,04071
029198,04069
029199,04069
029200,04069
029201,04072
029202,04072
029203,04069
029204,04069
029205,04069
029206,04072
029207,04072
029208,04071
029209,04070
029210,04070
029211,04072
029212,04068
029213,04071
029214,04071
029215,04073
029216,04069
029217,04070
029218,04071
029219,04071
029220,04072
029221,04070
029222,04070
029223,04073
029224,04073
029225,04070
029226,04072
029227,04071
029228,04070
029229,04074
029230,04072
029231,04068
029232,04073
029233,04071
029234,04070
029235,04071
029236,04071
029237,04071
029238,04071
029239,04070
029240,04069
029241,04071
029242,04071
029243,04068
029244,04074
029245,04071
029246,04072
029247,04072
029248,04073
029249,04071
029250,04073
029251,04074
029252,04070
029253,04070
029254,04070
029255,04072
029256,04072
029257,04071
029258,04068
029259,04072
029260,04071
029261,04069
029262,04072
029263,04070
029264,04072
029265,04071
029266,04071
029267,04071
029268,04070
029269,04071
029270,04069
029271,04073
029272,04069
029273,04073
029274,04069
029275,04069
029276,04072
029277,04071
029278,04069
029279,04070
029280,04069
029281,04072
029282,04072
029283,04070
029284,04071
029285,04071
029286,04072
029287,04073
029288,04072
029289,04071
029290,04070
029291,04072
029292,04072
029293,04070
029294,04069
029295,04070
029296,04070
029297,04071
029298,04071
029299,04073
029300,04071
029301,04072
029302,04071
029303,04071
029304,04073
029305,04071
029306,04073
029307,04070
029308,04072
029309,04073
029310,04068
029311,04072
029312,04075
029313,04071
029314,04071
029315,04071
029316,04072
029317,04074
029318,04072
029319,04072
029320,04071
029321,04070
029322,04070
029323,04071
029324,04071
029325,04071
029326,04072
029327,04071
029328,04071
029329,04072
029330,04072
029331,04070
029332,04069
029333,04070
029334,04073
029335,04071
029336,04072
029337,04072
029338,04073
029339,04072
029340,04072
029341,04070
029342,04072
029343,04070
029344,04070
029345,04072
029346,04072
029347,04069
029348,04069
029349,04070
029350,04072
029351,04070
029352,04072
029353,04073
029354,04074
029355,04069
029356,04072
029357,04071
029358,04071
029359,04069
029360,04070
029361,04070
029362,04072
029363,04072
029364,04072
029365,04070
029366,04072
029367,04072
029368,04071
029369,04071
029370,04073
029371,04074
029372,04071
029373,04070
029374,04073
029375,04071
029376,04073
029377,04071
029378,04071
029379,04068
029380,04073
029381,04070
029382,04073
029383,04070
029384,04073
029385,04072
029386,04072
029387,04072
029388,04073
029389,04073
029390,04070
029391,04073
029392,04072
029393,04073
029394,04071
029395,04069
029396,04073
029397,04070
029398,04070
029399,04072
029400,04074
029401,04072
029402,04072
029403,04071
029404,04072
029405,04071
029406,04070
029407,04070
029408,04072
029409,04070
029410,04070
029411,04071
029412,04070
029413,04071
029414,04071
029415,04072
029416,04070
029417,04071
029418,04070
029419,04071
029420,04070
029421,04072
029422,04070
029423,04072
029424,04070
029425,04071
029426,04072
029427,04074
029428,04070
029429,04070
029430,04071
029431,04070
029432,04073
029433,04072
029434,04064
029435,04069
029436,04070
029437,04073
029438,04072
029439,04070
029440,04073
029441,04075
029442,04075
029443,04068
029444,04070
029445,04072
029446,04072
029447,04075
029448,04070
029449,04069
029450,04072
029451,04071
029452,04075
029453,04071
029454,04073
029455,04071
029456,04071
029457,04072
029458,04072
029459,04072
029460,04071
029461,04070
029462,04072
029463,04070
029464,04071
029465,04070
029466,04072
029467,04072
029468,04071
029469,04075
029470,04071
029471,04070
029472,04071
029473,04071
029474,04072
029475,04073
029476,04071
029477,04071
029478,04070
029479,04074
029480,04072
029481,04071
029482,04071
029483,04073
029484,04071
029485,04071
029486,04068
029487,04071
029488,04071
029489,04071
029490,04071
029491,04071
029492,04071
029493,04071
029494,04071
029495,04071
029496,04072
029497,04072
029498,04068
029499,04070
029500,04073
029501,04075
029502,04071
029503,04072
029504,04073
029505,04067
029506,04073
029507,04070
029508,04072
029509,04072
029510,04070
029511,04073
029512,04072
029513,04069
029514,04071
029515,04070
029516,04073
029517,04071
029518,04072
029519,04071
029520,04070
029521,04072
029522,04073
029523,04072
029524,04072
029525,04072
029526,04071
029527,04071
029528,04072
029529,04072
029530,04071
029531,04071
029532,04071
029533,04072
029534,04071
029535,04074
029536,04069
029537,04072
029538,04072
029539,04071
029540,04071
029541,04071
029542,04071
029543,04071
029544,04072
029545,04070
029546,04071
029547,04070
029548,04072
029549,04074
029550,04071
029551,04072
029552,04071
029553,04071
029554,04074
029555,04071
029556,04069
029557,04072
029558,04070
029559,04074
029560,04070
029561,04072
029562,04073
029563,04066
029564,04070
029565,04073
029566,04071
029567,04071
029568,04071
029569,04070
029570,04073
029571,04077
029572,04071
029573,04072
029574,04071
029575,04067
029576,04071
029577,04073
029578,04071
029579,04072
029580,04070
029581,04071
029582,04072
029583,04071
029584,04068
029585,04073
029586,04071
029587,04072
029588,04075
029589,04070
029590,04069
029591,04072
029592,04072
029593,04071
029594,04070
029595,04070
029596,04071
029597,04073
029598,04070
029599,04070
029600,04065
029601,04070
029602,04072
029603,04072
029604,04071
029605,04072
029606,04070
029607,04072
029608,04072
029609,04072
029610,04069
029611,04071
029612,04070
029613,04073
029614,04071
029615,04073
029616,04071
029617,04073
029618,04070
029619,04072
029620,04074
029621,04070
029622,04072
029623,04071
029624,04075
029625,04072
029626,04071
029627,04072
029628,04072
029629,04073
029630,04072
029631,04073
029632,04073
029633,04069
029634,04072
029635,04072
029636,04074
029637,04069
029638,04075
029639,04071
029640,04075
029641,04072
029642,04070
029643,04071
029644,04072
029645,04072
029646,04069
029647,04067
029648,04074
029649,04071
029650,04072
029651,04070
029652,04070
029653,04072
029654,04072
029655,04070
029656,04070
029657,04071
029658,04071
029659,04071
029660,04070
029661,04072
029662,04071
029663,04072
029664,04071
029665,04072
029666,04071
029667,04071
029668,04071
029669,04073
029670,04070
029671,04069
029672,04072
029673,04074
029674,04072
029675,04072
029676,04072
029677,04073
029678,04072
029679,04071
029680,04071
029681,04071
029682,04070
029683,04076
029684,04071
029685,04071
029686,04072
029687,04072
029688,04070
029689,04072
029690,04068
029691,04070
029692,04072
029693,04070
029694,04071
029695,04072
029696,04072
029697,04072
029698,04071
029699,04073
029700,04074
029701,04071
029702,04072
029703,04072
029704,04072
029705,04069
029706,04072
029707,04071
029708,04070
029709,04071
029710,04068
029711,04073
029712,04072
029713,04072
029714,04072
029715,04072
029716,04072
029717,04074
029718,04071
029719,04069
029720,04071
029721,04071
029722,04072
029723,04072
029724,04074
029725,04072
029726,04073
029727,04076
029728,04077
029729,04073
029730,04069
029731,04071
029732,04069
029733,04071
029734,04072
029735,04073
029736,04072
029737,04071
029738,04070
029739,04071
029740,04071
029741,04072
029742,04071
029743,04072
029744,04073
029745,04075
029746,04074
029747,04072
029748,04070
029749,04073
029750,04071
029751,04071
029752,04070
029753,04073
029754,04072
029755,04074
029756,04072
029757,04072
029758,04073
029759,04070
029760,04071
029761,04071
029762,04071
029763,04072
029764,04071
029765,04072
029766,04072
029767,04068
029768,04071
029769,04073
029770,04072
029771,04071
029772,04071
029773,04071
029774,04070
029775,04073
029776,04072
029777,04073
029778,04071
029779,04070
029780,04069
029781,04072
029782,04073
029783,04071
029784,04070
029785,04076
029786,04072
029787,04073
029788,04070
029789,04070
029790,04074
029791,04072
029792,04069
029793,04073
029794,04075
029795,04071
029796,04067
029797,04071
029798,04070
029799,04071
029800,04072
029801,04072
029802,04071
029803,04074
029804,04064
029805,04068
029806,04075
029807,04071
029808,04072
029809,04067
029810,04067
029811,04068
029812,04072
029813,04071
029814,04072
029815,04071
029816,04072
029817,04069
029818,04071
029819,04075
029820,04074
029821,04070
029822,04072
029823,04070
029824,04073
029825,04072
029826,04073
029827,04071
029828,04072
029829,04071
029830,04067
029831,04073
029832,04072
029833,04071
029834,04073
029835,04070
029836,04071
029837,04073
029838,04072
029839,04073
029840,04068
029841,04073
029842,04072
029843,04070
029844,04071
029845,04073
029846,04071
029847,04071
029848,04073
029849,04073
029850,04069
029851,04070
029852,04072
029853,04071
029854,04070
029855,04071
029856,04070
029857,04073
029858,04068
029859,04072
029860,04071
029861,04073
029862,04070
029863,04070
029864,04072
029865,04074
029866,04071
029867,04069
029868,04073
029869,04072
029870,04071
029871,04072
029872,04072
029873,04073
029874,04070
029875,04072
029876,04071
029877,04071
029878,04071
029879,04070
029880,04072
029881,04071
029882,04073
029883,04071
029884,04072
029885,04072
029886,04070
029887,04071
029888,04074
029889,04066
029890,04072
029891,04070
029892,04071
029893,04073
029894,04071
029895,04072
029896,04072
029897,04072
029898,04071
029899,04071
029900,04072
029901,04073
029902,04071
029903,04073
029904,04069
029905,04072
029906,04073
029907,04072
029908,04071
029909,04072
029910,04071
029911,04073
029912,04074
029913,04072
029914,04073
029915,04073
029916,04072
029917,04072
029918,04071
029919,04076
029920,04072
029921,04072
029922,04073
029923,04070
029924,04072
029925,04070
029926,04071
029927,04071
029928,04071
029929,04070
029930,04071
029931,04071
029932,04073
029933,04073
029934,04073
029935,04071
029936,04069
029937,04073
029938,04074
029939,04073
029940,04075
029941,04070
029942,04069
029943,04073
029944,04070
029945,04071
029946,04071
029947,04071
029948,04073
029949,04070
029950,04069
029951,04072
029952,04067
029953,04070
029954,04072
029955,04072
029956,04072
029957,04073
029958,04069
029959,04072
029960,04071
029961,04070
029962,04071
029963,04073
029964,04068
029965,04071
029966,04072
029967,04071
029968,04073
029969,04071
029970,04072
029971,04069
029972,04070
029973,04072
029974,04071
029975,04069
029976,04074
029977,04072
029978,04072
029979,04071
029980,04071
029981,04073
029982,04071
029983,04071
029984,04070
029985,04070
029986,04072
029987,04071
029988,04072
029989,04069
029990,04072
029991,04073
029992,04071
029993,04073
029994,04070
029995,04072
029996,04070
029997,04074
029998,04071
029999,04073
030000,04070
030001,04072
030002,04071
030003,04072
030004,04072
030005,04069
030006,04074
030007,04073
030008,04071
030009,04069
030010,04071
030011,04073
030012,04071
030013,04075
030014,04071
030015,04072
030016,04067
030017,04071
030018,04071
030019,04071
030020,04073
030021,04071
030022,04073
030023,04071
030024,04071
030025,04072
030026,04071
030027,04074
030028,04068
030029,04073
030030,04072
030031,04073
030032,04072
030033,04071
030034,04072
030035,04072
030036,04072
030037,04072
030038,04071
030039,04073
030040,04071
030041,04070
030042,04064
030043,04071
030044,04073
030045,04070
030046,04070
030047,04070
030048,04070
030049,04073
030050,04073
030051,04068
030052,04072
030053,04071
030054,04072
030055,04071
030056,04067
030057,04072
030058,04071
030059,04071
030060,04071
030061,04071
030062,04072
030063,04072
030064,04070
030065,04072
030066,04072
030067,04072
030068,04071
030069,04073
030070,04069
030071,04072
030072,04073
030073,04072
030074,04069
030075,04072
030076,04072
030077,04073
030078,04073
030079,04070
030080,04072
030081,04073
030082,04071
030083,04071
030084,04072
030085,04073
030086,04071
030087,04072
030088,04073
030089,04071
030090,04071
030091,04071
030092,04074
030093,04074
030094,04072
030095,04071
030096,04072
030097,04072
030098,04072
030099,04072
030100,04070
030101,04073
030102,04073
030103,04073
030104,04070
030105,04073
030106,04072
030107,04072
030108,04072
030109,04074
030110,04071
030111,04074
030112,04071
030113,04074
030114,04072
030115,04072
030116,04070
030117,04072
030118,04073
030119,04073
030120,04072
030121,04072
030122,04071
030123,04072
030124,04074
030125,04072
030126,04073
030127,04074
030128,04068
030129,04070
030130,04075
030131,04072
030132,04071
030133,04068
030134,04072
030135,04073
030136,04071
030137,04072
030138,04071
030139,04075
030140,04071
030141,04073
030142,04072
030143,04070
030144,04071
030145,04070
030146,04073
030147,04073
030148,04071
030149,04071
030150,04073
030151,04071
030152,04071
030153,04071
030154,04071
030155,04074
030156,04070
030157,04072
030158,04076
030159,04071
030160,04068
030161,04069
030162,04073
030163,04071
030164,04073
030165,04073
030166,04074
030167,04067
030168,04072
030169,04073
030170,04070
030171,04072
030172,04072
030173,04075
030174,04071
030175,04074
030176,04071
030177,04073
030178,04072
030179,04073
030180,04071
030181,04072
030182,04073
030183,04072
030184,04070
030185,04070
030186,04072
030187,04071
030188,04072
030189,04072
030190,04073
030191,04074
030192,04071
030193,04071
030194,04069
030195,04073
030196,04070
030197,04069
030198,04075
030199,04073
030200,04072
030201,04072
030202,04073
030203,04072
030204,04071
030205,04072
030206,04073
030207,04072
030208,04074
030209,04068
030210,04071
030211,04071
030212,04074
030213,04072
030214,04070
030215,04072
030216,04072
030217,04072
030218,04071
030219,04070
030220,04070
030221,04071
030222,04074
030223,04073
030224,04072
030225,04074
030226,04072
030227,04070
030228,04072
030229,04073
030230,04073
030231,04072
030232,04070
030233,04072
030234,04070
030235,04073
030236,04073
030237,04072
030238,04075
030239,04071
030240,04071
030241,04076
030242,04072
030243,04075
030244,04072
030245,04073
030246,04073
030247,04070
030248,04072
030249,04072
030250,04072
030251,04072
030252,04074
030253,04072
030254,04071
030255,04074
030256,04071
030257,04073
030258,04072
030259,04070
030260,04070
030261,04073
030262,04070
030263,04070
030264,04073
030265,04077
030266,04074
030267,04071
030268,04071
030269,04073
030270,04073
030271,04072
030272,04071
030273,04071
030274,04071
030275,04073
030276,04073
030277,04070
030278,04073
030279,04075
030280,04071
030281,04071
030282,04071
030283,04072
030284,04069
030285,04070
030286,04072
030287,04072
030288,04073
030289,04072
030290,04070
030291,04073
030292,04070
030293,04072
030294,04072
030295,04072
030296,04071
030297,04073
030298,04073
030299,04070
030300,04068
030301,04072
030302,04073
030303,04072
030304,04072
030305,04070
030306,04072
030307,04071
030308,04070
030309,04069
030310,04072
030311,04071
030312,04070
030313,04071
030314,04071
030315,04073
030316,04073
030317,04072
030318,04072
030319,04070
030320,04072
030321,04073
030322,04070
030323,04073
030324,04074
030325,04073
030326,04071
030327,04073
030328,04073
030329,04072
030330,04072
030331,04072
030332,04073
030333,04072
030334,04073
030335,04072
030336,04071
030337,04073
030338,04071
030339,04073
030340,04073
030341,04073
030342,04072
030343,04072
030344,04069
030345,04070
030346,04070
030347,04071
030348,04071
030349,04072
030350,04071
030351,04071
030352,04071
030353,04070
030354,04072
030355,04074
030356,04071
030357,04072
030358,04067
030359,04072
030360,04072
030361,04071
030362,04072
030363,04072
030364,04072
030365,04072
030366,04071
030367,04070
030368,04072
030369,04071
030370,04072
030371,04073
030372,04072
030373,04072
030374,04074
030375,04072
030376,04071
030377,04072
030378,04071
030379,04072
030380,04071
030381,04074
030382,04075
030383,04071
030384,04071
030385,04070
030386,04074
030387,04073
030388,04073
030389,04072
030390,04072
030391,04072
030392,04075
030393,04073
030394,04075
030395,04072
030396,04072
030397,04072
030398,04070
030399,04071
030400,04075
030401,04071
030402,04072
030403,04074
030404,04073
030405,04070
030406,04071
030407,04071
030408,04073
030409,04072
030410,04071
030411,04073
030412,04070
030413,04071
030414,04068
030415,04074
030416,04071
030417,04072
030418,04071
030419,04071
030420,04075
030421,04074
030422,04071
030423,04072
030424,04070
030425,04071
030426,04071
030427,04074
030428,04073
030429,04076
030430,04071
030431,04073
030432,04072
030433,04073
030434,04072
030435,04070
030436,04073
030437,04072
030438,04072
030439,04071
030440,04073
030441,04073
030442,04072
030443,04070
030444,04072
030445,04070
030446,04071
030447,04074
030448,04074
030449,04071
030450,04074
030451,04072
030452,04073
030453,04073
030454,04072
030455,04073
030456,04072
030457,04073
030458,04072
030459,04071
030460,04072
030461,04070
030462,04070
030463,04070
030464,04072
030465,04076
030466,04072
030467,04072
030468,04071
030469,04073
030470,04072
030471,04073
030472,04070
030473,04072
030474,04068
030475,04072
030476,04072
030477,04070
030478,04073
030479,04073
030480,04067
030481,04073
030482,04073
030483,04071
030484,04072
030485,04071
030486,04072
030487,04074
030488,04070
030489,04071
030490,04072
030491,04072
030492,04071
030493,04069
030494,04071
030495,04072
030496,04073
030497,04072
030498,04074
030499,04071
030500,04072
030501,04074
030502,04073
030503,04073
030504,04073
030505,04075
030506,04073
030507,04072
030508,04072
030509,04073
030510,04070
030511,04072
030512,04074
030513,04073
030514,04072
030515,04072
030516,04074
030517,04073
030518,04072
030519,04072
030520,04071
030521,04070
030522,04072
030523,04072
030524,04072
030525,04072
030526,04071
030527,04074
030528,04072
030529,04074
030530,04072
030531,04072
030532,04073
030533,04073
030534,04072
030535,04075
030536,04072
030537,04072
030538,04073
030539,04072
030540,04072
030541,04073
030542,04072
030543,04072
030544,04074
030545,04071
030546,04072
030547,04071
030548,04072
030549,04073
030550,04071
030551,04072
030552,04071
030553,04073
030554,04070
030555,04072
030556,04069
030557,04072
030558,04072
030559,04072
030560,04071
030561,04073
030562,04072
030563,04073
030564,04071
030565,04072
030566,04073
030567,04070
030568,04071
030569,04073
030570,04074
030571,04072
030572,04073
030573,04074
030574,04077
030575,04071
030576,04071
030577,04073
030578,04072
030579,04069
030580,04073
030581,04071
030582,04074
030583,04073
030584,04073
030585,04072
030586,04071
030587,04071
030588,04073
030589,04071
030590,04072
030591,04072
030592,04072
030593,04072
030594,04071
030595,04073
030596,04073
030597,04071
030598,04075
030599,04070
030600,04071
030601,04070
030602,04069
030603,04072
030604,04074
030605,04073
030606,04074
030607,04072
030608,04074
030609,04076
030610,04075
030611,04072
030612,04071
030613,04069
030614,04072
030615,04073
030616,04073
030617,04070
030618,04077
030619,04074
030620,04073
030621,04071
030622,04073
030623,04071
030624,04074
030625,04073
030626,04073
030627,04072
030628,04072
030629,04071
030630,04071
030631,04073
030632,04073
030633,04076
030634,04070
030635,04073
030636,04073
030637,04072
030638,04071
030639,04074
030640,04073
030641,04074
030642,04073
030643,04072
030644,04073
030645,04072
030646,04073
030647,04072
030648,04074
030649,04071
030650,04073
030651,04072
030652,04072
030653,04072
030654,04072
030655,04067
030656,04071
030657,04072
030658,04074
030659,04073
030660,04072
030661,04072
030662,04072
030663,04072
030664,04074
030665,04071
030666,04071
030667,04073
030668,04072
030669,04071
030670,04072
030671,04073
030672,04073
030673,04072
030674,04073
030675,04072
030676,04070
030677,04073
030678,04074
030679,04071
030680,04073
030681,04073
030682,04073
030683,04073
030684,04072
030685,04072
030686,04071
030687,04069
030688,04072
030689,04072
030690,04071
030691,04073
030692,04072
030693,04071
030694,04073
030695,04072
030696,04073
030697,04074
030698,04071
030699,04072
030700,04073
030701,04073
030702,04071
030703,04074
030704,04071
030705,04071
030706,04073
030707,04072
030708,04072
030709,04072
030710,04067
030711,04073
030712,04074
030713,04072
030714,04071
030715,04073
030716,04073
030717,04073
030718,04071
030719,04073
030720,04073
030721,04070
030722,04073
030723,04070
030724,04070
030725,04074
030726,04072
030727,04071
030728,04072
030729,04073
030730,04071
030731,04074
030732,04070
030733,04068
030734,04074
030735,04071
030736,04072
030737,04072
030738,04071
030739,04076
030740,04073
030741,04067
030742,04070
030743,04069
030744,04072
030745,04071
030746,04072
030747,04073
030748,04074
030749,04073
030750,04075
030751,04071
030752,04072
030753,04070
030754,04073
030755,04073
030756,04074
030757,04072
030758,04075
030759,04072
030760,04074
030761,04072
030762,04074
030763,04073
030764,04072
030765,04072
030766,04071
030767,04073
030768,04073
030769,04066
030770,04071
030771,04070
030772,04073
030773,04072
030774,04075
030775,04072
030776,04074
030777,04071
030778,04073
030779,04074
030780,04070
030781,04074
030782,04073
030783,04071
030784,04071
030785,04072
030786,04073
030787,04078
030788,04075
030789,04072
030790,04072
030791,04072
030792,04074
030793,04074
030794,04072
030795,04072
030796,04072
